
:CDEC data from SACRAMENTO RIVER AT KESWICK
.A KWK 20170422 PS DH1600 /QRH 30451 
.A KWK 20170422 PS DH1700 /QRH 29705 
.A KWK 20170422 PS DH1800 /QRH 29547 
.A KWK 20170422 PS DH1900 /QRH 29206 
.A KWK 20170422 PS DH2000 /QRH 29864 
.A KWK 20170422 PS DH2100 /QRH 29811 
.A KWK 20170422 PS DH2200 /QRH 29785 
.A KWK 20170422 PS DH2300 /QRH 30157 
.A KWK 20170423 PS DH0000 /QRH 30024 
.A KWK 20170423 PS DH0100 /QRH 29944 
.A KWK 20170423 PS DH0200 /QRH 29997 
.A KWK 20170423 PS DH0300 /QRH 29891 
.A KWK 20170423 PS DH0400 /QRH 29811 
.A KWK 20170423 PS DH0500 /QRH 29944 
.A KWK 20170423 PS DH0600 /QRH 29971 
.A KWK 20170423 PS DH0700 /QRH 30024 
.A KWK 20170423 PS DH0800 /QRH 30104 
.A KWK 20170423 PS DH0900 /QRH 30210 
.A KWK 20170423 PS DH1000 /QRH 30130 
.A KWK 20170423 PS DH1100 /QRH 29997 
.A KWK 20170423 PS DH1200 /QRH 29811 
.A KWK 20170423 PS DH1300 /QRH 29917 
.A KWK 20170423 PS DH1400 /QRH 29891 
.A KWK 20170423 PS DH1500 /QRH 29917 
.A KWK 20170423 PS DH1600 /QRH 29997 
.A KWK 20170423 PS DH1700 /QRH 29997 
.A KWK 20170423 PS DH1800 /QRH 30104 
.A KWK 20170423 PS DH1900 /QRH 30050 
.A KWK 20170423 PS DH2000 /QRH 30104 
.A KWK 20170423 PS DH2100 /QRH 30130 
.A KWK 20170423 PS DH2200 /QRH 30157 
.A KWK 20170423 PS DH2300 /QRH 30264 
.A KWK 20170424 PS DH0000 /QRH 30077 
.A KWK 20170424 PS DH0100 /QRH 29944 
.A KWK 20170424 PS DH0200 /QRH 30210 
.A KWK 20170424 PS DH0300 /QRH 30184 
.A KWK 20170424 PS DH0400 /QRH 30024 
.A KWK 20170424 PS DH0500 /QRH 30157 
.A KWK 20170424 PS DH0600 /QRH 30077 
.A KWK 20170424 PS DH0700 /QRH 29944 
.A KWK 20170424 PS DH0800 /QRH 30237 
.A KWK 20170424 PS DH0900 /QRH 30077 
.A KWK 20170424 PS DH1000 /QRH 30210 
.A KWK 20170424 PS DH1100 /QRH 30184 
.A KWK 20170424 PS DH1200 /QRH 30398 
.A KWK 20170424 PS DH1300 /QRH 30290 
.A KWK 20170424 PS DH1400 /QRH 30157 
.A KWK 20170424 PS DH1500 /QRH 30237 
.A KWK 20170424 PS DH1600 /QRH 30130 
.A KWK 20170424 PS DH1700 /QRH 30050 
.A KWK 20170424 PS DH1800 /QRH 30130 
.A KWK 20170424 PS DH1900 /QRH 30317 
.A KWK 20170424 PS DH2000 /QRH 30371 
.A KWK 20170424 PS DH2100 /QRH 30398 
.A KWK 20170424 PS DH2200 /QRH 28607 
.A KWK 20170424 PS DH2300 /QRH 28633 
.A KWK 20170425 PS DH0000 /QRH 28401 
.A KWK 20170425 PS DH0100 /QRH 28452 
.A KWK 20170425 PS DH0200 /QRH 28582 
.A KWK 20170425 PS DH0300 /QRH 28556 
.A KWK 20170425 PS DH0400 /QRH 28375 
.A KWK 20170425 PS DH0500 /QRH 26608 
.A KWK 20170425 PS DH0600 /QRH 26090 
.A KWK 20170425 PS DH0700 /QRH 26213 
.A KWK 20170425 PS DH0800 /QRH 26533 
.A KWK 20170425 PS DH0900 /QRH 25700 
.A KWK 20170425 PS DH1000 /QRH 24433 
.A KWK 20170425 PS DH1100 /QRH 24504 
.A KWK 20170425 PS DH1200 /QRH 24811 
.A KWK 20170425 PS DH1300 /QRH 24883 
.A KWK 20170425 PS DH1400 /QRH 24859 
.A KWK 20170425 PS DH1500 /QRH 24716 
.A KWK 20170425 PS DH1600 /QRH 24954 
.A KWK 20170425 PS DH1700 /QRH 24811 
.A KWK 20170425 PS DH1800 /QRH 24740 
.A KWK 20170425 PS DH1900 /QRH 24811 
.A KWK 20170425 PS DH2000 /QRH 24268 
.A KWK 20170425 PS DH2100 /QRH 23272 
.A KWK 20170425 PS DH2200 /QRH 22839 
.A KWK 20170425 PS DH2300 /QRH 22681 
.A KWK 20170426 PS DH0000 /QRH 21944 
.A KWK 20170426 PS DH0100 /QRH 21746 
.A KWK 20170426 PS DH0200 /QRH 21417 
.A KWK 20170426 PS DH0300 /QRH 21570 
.A KWK 20170426 PS DH0400 /QRH 21505 
.A KWK 20170426 PS DH0500 /QRH 21439 
.A KWK 20170426 PS DH0600 /QRH 21461 
.A KWK 20170426 PS DH0700 /QRH 21483 
.A KWK 20170426 PS DH0800 /QRH 21439 
.A KWK 20170426 PS DH0900 /QRH 21417 
.A KWK 20170426 PS DH1000 /QRH 21439 
.A KWK 20170426 PS DH1100 /QRH 21548 
.A KWK 20170426 PS DH1200 /QRH 21526 
.A KWK 20170426 PS DH1300 /QRH 21505 
.A KWK 20170426 PS DH1400 /QRH 21526 
.A KWK 20170426 PS DH1500 /QRH 21374 
.A KWK 20170426 PS DH1600 /QRH 21352 
.A KWK 20170426 PS DH1700 /QRH 21526 
.A KWK 20170426 PS DH1800 /QRH 21439 
.A KWK 20170426 PS DH1900 /QRH 21222 
.A KWK 20170426 PS DH2000 /QRH 20748 
.A KWK 20170426 PS DH2100 /QRH 20238 
.A KWK 20170426 PS DH2200 /QRH 19550 
.A KWK 20170426 PS DH2300 /QRH 19037 
.A KWK 20170427 PS DH0000 /QRH 18754 
.A KWK 20170427 PS DH0100 /QRH 18373 
.A KWK 20170427 PS DH0200 /QRH 18155 
.A KWK 20170427 PS DH0300 /QRH 18175 
.A KWK 20170427 PS DH0400 /QRH 18155 
.A KWK 20170427 PS DH0500 /QRH 18135 
.A KWK 20170427 PS DH0600 /QRH 18195 
.A KWK 20170427 PS DH0700 /QRH 18214 
.A KWK 20170427 PS DH0800 /QRH 18195 
.A KWK 20170427 PS DH0900 /QRH 18135 
.A KWK 20170427 PS DH1000 /QRH 18115 
.A KWK 20170427 PS DH1100 /QRH 18195 
.A KWK 20170427 PS DH1200 /QRH 18155 
.A KWK 20170427 PS DH1300 /QRH 18115 
.A KWK 20170427 PS DH1400 /QRH 18214 
.A KWK 20170427 PS DH1500 /QRH 18096 
.A KWK 20170427 PS DH1600 /QRH 18115 
.A KWK 20170427 PS DH1700 /QRH 18254 
.A KWK 20170427 PS DH1800 /QRH 18175 
.A KWK 20170427 PS DH1900 /QRH 17919 
.A KWK 20170427 PS DH2000 /QRH 17297 
.A KWK 20170427 PS DH2100 /QRH 16916 
.A KWK 20170427 PS DH2200 /QRH 16520 
.A KWK 20170427 PS DH2300 /QRH 16241 
.A KWK 20170428 PS DH0000 /QRH 15677 
.A KWK 20170428 PS DH0100 /QRH 15490 
.A KWK 20170428 PS DH0200 /QRH 15614 
.A KWK 20170428 PS DH0300 /QRH 15531 
.A KWK 20170428 PS DH0400 /QRH 15656 
.A KWK 20170428 PS DH0500 /QRH 15593 
.A KWK 20170428 PS DH0600 /QRH 15697 
.A KWK 20170428 PS DH0700 /QRH 15802 
.A KWK 20170428 PS DH0800 /QRH 15677 
.A KWK 20170428 PS DH0900 /QRH 15760 
.A KWK 20170428 PS DH1000 /QRH 15802 
.A KWK 20170428 PS DH1100 /QRH 15823 
.A KWK 20170428 PS DH1200 /QRH 15928 
.A KWK 20170428 PS DH1300 /QRH 15983 
.A KWK 20170428 PS DH1400 /QRH 16352 
.A KWK 20170428 PS DH1500 /QRH 16408 
.A KWK 20170428 PS DH1600 /QRH 16185 
.A KWK 20170428 PS DH1700 /QRH 16204 
.A KWK 20170428 PS DH1800 /QRH 15907 
.A KWK 20170428 PS DH1900 /QRH 15739 
.A KWK 20170428 PS DH2000 /QRH 14777 
.A KWK 20170428 PS DH2100 /QRH 14597 
.A KWK 20170428 PS DH2200 /QRH 14320 
.A KWK 20170428 PS DH2300 /QRH 14222 
.A KWK 20170429 PS DH0000 /QRH 13171 
.A KWK 20170429 PS DH0100 /QRH 13022 
.A KWK 20170429 PS DH0200 /QRH 13227 
.A KWK 20170429 PS DH0300 /QRH 13041 
.A KWK 20170429 PS DH0400 /QRH 13509 
.A KWK 20170429 PS DH0500 /QRH 13302 
.A KWK 20170429 PS DH0600 /QRH 13433 
.A KWK 20170429 PS DH0700 /QRH 13396 
.A KWK 20170429 PS DH0800 /QRH 13339 
.A KWK 20170429 PS DH0900 /QRH 13377 
.A KWK 20170429 PS DH1000 /QRH 13377 
.A KWK 20170429 PS DH1100 /QRH 13377 
.A KWK 20170429 PS DH1200 /QRH 13547 
.A KWK 20170429 PS DH1300 /QRH 13509 
.A KWK 20170429 PS DH1400 /QRH 13604 
.A KWK 20170429 PS DH1500 /QRH 13661 
.A KWK 20170429 PS DH1600 /QRH 13623 
.A KWK 20170429 PS DH1700 /QRH 13604 
.A KWK 20170429 PS DH1800 /QRH 13566 
.A KWK 20170429 PS DH1900 /QRH 13358 
.A KWK 20170429 PS DH2000 /QRH 12948 
.A KWK 20170429 PS DH2100 /QRH 11768 
.A KWK 20170429 PS DH2200 /QRH 11408 
.A KWK 20170429 PS DH2300 /QRH 11442 
.A KWK 20170430 PS DH0000 /QRH 11510 
.A KWK 20170430 PS DH0100 /QRH 11476 
.A KWK 20170430 PS DH0200 /QRH 11408 
.A KWK 20170430 PS DH0300 /QRH 11425 
.A KWK 20170430 PS DH0400 /QRH 11425 
.A KWK 20170430 PS DH0500 /QRH 11493 
.A KWK 20170430 PS DH0600 /QRH 11442 
.A KWK 20170430 PS DH0700 /QRH 11596 
.A KWK 20170430 PS DH0800 /QRH 11408 
.A KWK 20170430 PS DH0900 /QRH 11510 
.A KWK 20170430 PS DH1000 /QRH 11510 
.A KWK 20170430 PS DH1100 /QRH 11562 
.A KWK 20170430 PS DH1200 /QRH 11544 
.A KWK 20170430 PS DH1300 /QRH 11579 
.A KWK 20170430 PS DH1400 /QRH 11647 
.A KWK 20170430 PS DH1500 /QRH 11647 
.A KWK 20170430 PS DH1600 /QRH 11596 
.A KWK 20170430 PS DH1700 /QRH 11613 
.A KWK 20170430 PS DH1800 /QRH 11544 
.A KWK 20170430 PS DH1900 /QRH 10906 
.A KWK 20170430 PS DH2000 /QRH 10563 
.A KWK 20170430 PS DH2100 /QRH 10053 
.A KWK 20170430 PS DH2200 /QRH 10007 
.A KWK 20170430 PS DH2300 /QRH 9944 
.A KWK 20170501 PS DH0000 /QRH 9682 
.A KWK 20170501 PS DH0100 /QRH 9560 
.A KWK 20170501 PS DH0200 /QRH 9774 
.A KWK 20170501 PS DH0300 /QRH 9667 
.A KWK 20170501 PS DH0400 /QRH 9713 
.A KWK 20170501 PS DH0500 /QRH 9697 
.A KWK 20170501 PS DH0600 /QRH 9960 
.A KWK 20170501 PS DH0700 /QRH 9245 
.A KWK 20170501 PS DH0800 /QRH 9882 
.A KWK 20170501 PS DH0900 /QRH 9882 
.A KWK 20170501 PS DH1000 /QRH 9851 
.A KWK 20170501 PS DH1100 /QRH 9774 
.A KWK 20170501 PS DH1200 /QRH 9836 
.A KWK 20170501 PS DH1300 /QRH 9820 
.A KWK 20170501 PS DH1400 /QRH 9805 
.A KWK 20170501 PS DH1500 /QRH 9836 
.A KWK 20170501 PS DH1600 /QRH 9545 
.A KWK 20170501 PS DH1700 /QRH 9500 
.A KWK 20170501 PS DH1800 /QRH 9851 
.A KWK 20170501 PS DH1900 /QRH 9790 
.A KWK 20170501 PS DH2000 /QRH 9530 
.A KWK 20170501 PS DH2100 /QRH 9320 
.A KWK 20170501 PS DH2200 /QRH 8952 
.A KWK 20170501 PS DH2300 /QRH 8894 
.A KWK 20170502 PS DH0000 /QRH 8693 
